Date,CumulativeRainfall,CumNet,Plot.No,Irrigated.After,Mean.VWC,nextVWC_Observation,daysUntilNextObservation,CWB,NonZeroRain,CRain,CET,CIrr
2022-07-15,4.72,-5.92,504,No,0.272208333,0.221364583,3,-0.4900000000000002,TRUE,0.020000000000000462,-0.5100000000000007,0
2022-07-15,4.72,-5.92,505,No,0.357520833,0.348385417,2,-0.27000000000000046,TRUE,0.020000000000000462,-0.2900000000000009,0
2022-07-15,4.72,-5.92,506,No,0.259916667,0.2114375,3,-0.4900000000000002,TRUE,0.020000000000000462,-0.5100000000000007,0
2022-07-16,4.72,-6.08,104,Yes,0.333166667,0.336270833,2,-0.08000000000000007,TRUE,0.020000000000000462,-0.35000000000000053,0.25
2022-07-16,4.72,-6.08,106,Yes,0.250375,0.24371875,2,-0.08000000000000007,TRUE,0.020000000000000462,-0.35000000000000053,0.25
2022-07-16,4.72,-6.08,203,Yes,0.216885417,0.217083333,2,-0.08000000000000007,TRUE,0.020000000000000462,-0.35000000000000053,0.25
2022-07-16,4.72,-6.08,204,Yes,0.218572917,0.253854167,2,-0.08000000000000007,TRUE,0.020000000000000462,-0.35000000000000053,0.25
2022-07-16,4.72,-6.08,303,Yes,0.350020833,0.34634375,2,-0.08000000000000007,TRUE,0.020000000000000462,-0.35000000000000053,0.25
2022-07-16,4.72,-6.08,306,Yes,0.2705625,0.27315625,2,-0.08000000000000007,TRUE,0.020000000000000462,-0.35000000000000053,0.25
2022-07-16,4.72,-6.08,405,Yes,0.286791667,0.289364583,2,-0.08000000000000007,TRUE,0.020000000000000462,-0.35000000000000053,0.25
2022-07-16,4.72,-6.08,503,Yes,0.23471875,0.291,1,0.13999999999999968,TRUE,0.020000000000000462,-0.13000000000000078,0.25
2022-07-17,4.74,-6.19,102,Yes,0.29953125,0.304645833,1,0.03000000000000025,FALSE,0,-0.21999999999999975,0.25
2022-07-17,4.74,-6.19,205,Yes,0.2170625,0.216895833,1,0.03000000000000025,FALSE,0,-0.21999999999999975,0.25
2022-07-17,4.74,-6.19,301,Yes,0.365572917,0.37134375,1,0.03000000000000025,FALSE,0,-0.21999999999999975,0.25
2022-07-17,4.74,-6.19,502,Yes,0.367291667,0.37290625,1,0.03000000000000025,FALSE,0,-0.21999999999999975,0.25
2022-07-17,4.74,-6.19,503,Yes,0.291,0.302885417,1,0.03000000000000025,FALSE,0,-0.21999999999999975,0.25
2022-07-17,4.74,-6.19,505,Yes,0.348385417,0.348427083,1,0.03000000000000025,FALSE,0,-0.21999999999999975,0.25
2022-07-18,4.74,-6.41,101,No,0.23290625,0.1985625,2,-0.29000000000000004,FALSE,0,-0.29000000000000004,0
2022-07-18,4.74,-6.41,102,No,0.304645833,0.255729167,2,-0.29000000000000004,FALSE,0,-0.29000000000000004,0
2022-07-18,4.74,-6.41,103,No,0.22121875,0.180802083,2,-0.29000000000000004,FALSE,0,-0.29000000000000004,0
2022-07-18,4.74,-6.41,104,Yes,0.336270833,0.33840625,1,0.16000000000000014,FALSE,0,-0.08999999999999986,0.25
2022-07-18,4.74,-6.41,105,No,0.1449375,0.118864583,2,-0.29000000000000004,FALSE,0,-0.29000000000000004,0
2022-07-18,4.74,-6.41,106,No,0.24371875,0.223770833,1,-0.08999999999999986,FALSE,0,-0.08999999999999986,0
2022-07-18,4.74,-6.41,201,No,0.259041667,0.204104167,2,-0.29000000000000004,FALSE,0,-0.29000000000000004,0
2022-07-18,4.74,-6.41,202,No,0.21990625,0.20025,1,-0.08999999999999986,FALSE,0,-0.08999999999999986,0
2022-07-18,4.74,-6.41,203,No,0.217083333,0.19371875,1,-0.08999999999999986,FALSE,0,-0.08999999999999986,0
2022-07-18,4.74,-6.41,204,Yes,0.253854167,0.22696875,2,-0.040000000000000036,FALSE,0,-0.29000000000000004,0.25
2022-07-18,4.74,-6.41,205,No,0.216895833,0.197739583,1,-0.08999999999999986,FALSE,0,-0.08999999999999986,0
2022-07-18,4.74,-6.41,206,No,0.185614583,0.155208333,2,-0.29000000000000004,FALSE,0,-0.29000000000000004,0
2022-07-18,4.74,-6.41,301,No,0.37134375,0.307291667,2,-0.29000000000000004,FALSE,0,-0.29000000000000004,0
2022-07-18,4.74,-6.41,302,No,0.241614583,0.20309375,2,-0.29000000000000004,FALSE,0,-0.29000000000000004,0
2022-07-18,4.74,-6.41,303,No,0.34634375,0.3238125,1,-0.08999999999999986,FALSE,0,-0.08999999999999986,0
2022-07-18,4.74,-6.41,304,No,0.23996875,0.189520833,2,-0.29000000000000004,FALSE,0,-0.29000000000000004,0
2022-07-18,4.74,-6.41,305,Yes,0.345020833,0.351427083,2,-0.040000000000000036,FALSE,0,-0.29000000000000004,0.25
2022-07-18,4.74,-6.41,306,No,0.27315625,0.25521875,1,-0.08999999999999986,FALSE,0,-0.08999999999999986,0
2022-07-18,4.74,-6.41,401,Yes,0.283916667,0.271729167,2,-0.040000000000000036,FALSE,0,-0.29000000000000004,0.25
2022-07-18,4.74,-6.41,402,No,0.228197917,0.183020833,2,-0.29000000000000004,FALSE,0,-0.29000000000000004,0
2022-07-18,4.74,-6.41,403,No,0.173635417,0.15315625,1,-0.08999999999999986,FALSE,0,-0.08999999999999986,0
2022-07-18,4.74,-6.41,404,Yes,0.289583333,0.28409375,2,-0.040000000000000036,FALSE,0,-0.29000000000000004,0.25
2022-07-18,4.74,-6.41,405,No,0.289364583,0.259302083,1,-0.08999999999999986,FALSE,0,-0.08999999999999986,0
2022-07-18,4.74,-6.41,406,No,0.204270833,0.1705625,2,-0.29000000000000004,FALSE,0,-0.29000000000000004,0
2022-07-18,4.74,-6.41,501,No,0.26590625,0.217802083,2,-0.29000000000000004,FALSE,0,-0.29000000000000004,0
2022-07-18,4.74,-6.41,502,No,0.37290625,0.305625,2,-0.29000000000000004,FALSE,0,-0.29000000000000004,0
2022-07-18,4.74,-6.41,503,No,0.302885417,0.272635417,1,-0.08999999999999986,FALSE,0,-0.08999999999999986,0
2022-07-18,4.74,-6.41,504,No,0.221364583,0.17365625,2,-0.29000000000000004,FALSE,0,-0.29000000000000004,0
2022-07-18,4.74,-6.41,505,No,0.348427083,0.280489583,2,-0.29000000000000004,FALSE,0,-0.29000000000000004,0
2022-07-18,4.74,-6.41,506,No,0.2114375,0.172822917,2,-0.29000000000000004,FALSE,0,-0.29000000000000004,0
2022-07-19,4.74,-6.5,104,Yes,0.33840625,0.33039583300000003,1,0.04999999999999982,FALSE,0,-0.20000000000000018,0.25
2022-07-19,4.74,-6.5,106,Yes,0.223770833,0.243614583,1,0.04999999999999982,FALSE,0,-0.20000000000000018,0.25
2022-07-19,4.74,-6.5,202,Yes,0.20025,0.204864583,1,0.04999999999999982,FALSE,0,-0.20000000000000018,0.25
2022-07-19,4.74,-6.5,203,Yes,0.19371875,0.22059375,1,0.04999999999999982,FALSE,0,-0.20000000000000018,0.25
2022-07-19,4.74,-6.5,205,Yes,0.197739583,0.180229167,1,0.04999999999999982,FALSE,0,-0.20000000000000018,0.25
2022-07-19,4.74,-6.5,303,Yes,0.3238125,0.336395833,1,0.04999999999999982,FALSE,0,-0.20000000000000018,0.25
2022-07-19,4.74,-6.5,306,Yes,0.25521875,0.291885417,1,0.04999999999999982,FALSE,0,-0.20000000000000018,0.25
2022-07-19,4.74,-6.5,403,Yes,0.15315625,0.149041667,1,0.04999999999999982,FALSE,0,-0.20000000000000018,0.25
2022-07-19,4.74,-6.5,405,Yes,0.259302083,0.272854167,1,0.04999999999999982,FALSE,0,-0.20000000000000018,0.25
2022-07-19,4.74,-6.5,503,Yes,0.272635417,0.275427083,1,0.04999999999999982,FALSE,0,-0.20000000000000018,0.25
2022-07-20,4.74,-6.7,101,No,0.1985625,0.179375,2,-0.3799999999999999,FALSE,0,-0.3799999999999999,0
2022-07-20,4.74,-6.7,102,Yes,0.255729167,0.264666667,1,0.04999999999999982,FALSE,0,-0.20000000000000018,0.25
2022-07-20,4.74,-6.7,103,No,0.180802083,0.154947917,2,-0.3799999999999999,FALSE,0,-0.3799999999999999,0
2022-07-20,4.74,-6.7,104,No,0.33039583300000003,0.2720625,2,-0.3799999999999999,FALSE,0,-0.3799999999999999,0
2022-07-20,4.74,-6.7,105,No,0.118864583,0.106302083,2,-0.3799999999999999,FALSE,0,-0.3799999999999999,0
2022-07-20,4.74,-6.7,106,No,0.243614583,0.227020833,1,-0.20000000000000018,FALSE,0,-0.20000000000000018,0
2022-07-20,4.74,-6.7,201,No,0.204104167,0.1903125,1,-0.20000000000000018,FALSE,0,-0.20000000000000018,0
2022-07-20,4.74,-6.7,202,Yes,0.204864583,0.2251875,1,0.04999999999999982,FALSE,0,-0.20000000000000018,0.25
2022-07-20,4.74,-6.7,203,Yes,0.22059375,0.212833333,2,-0.1299999999999999,FALSE,0,-0.3799999999999999,0.25
2022-07-20,4.74,-6.7,204,No,0.22696875,0.200645833,1,-0.20000000000000018,FALSE,0,-0.20000000000000018,0
2022-07-20,4.74,-6.7,205,Yes,0.180229167,0.187791667,1,0.04999999999999982,FALSE,0,-0.20000000000000018,0.25
2022-07-20,4.74,-6.7,206,Yes,0.155208333,0.154572917,1,0.04999999999999982,FALSE,0,-0.20000000000000018,0.25
2022-07-20,4.74,-6.7,301,Yes,0.307291667,0.337322917,1,0.04999999999999982,FALSE,0,-0.20000000000000018,0.25
2022-07-20,4.74,-6.7,302,Yes,0.20309375,0.19903125,1,0.04999999999999982,FALSE,0,-0.20000000000000018,0.25
2022-07-20,4.74,-6.7,303,Yes,0.336395833,0.338552083,2,-0.1299999999999999,FALSE,0,-0.3799999999999999,0.25
2022-07-20,4.74,-6.7,304,No,0.189520833,0.168166667,2,-0.3799999999999999,FALSE,0,-0.3799999999999999,0
2022-07-20,4.74,-6.7,305,No,0.351427083,0.337989583,1,-0.20000000000000018,FALSE,0,-0.20000000000000018,0
2022-07-20,4.74,-6.7,306,Yes,0.291885417,0.27853125,2,-0.1299999999999999,FALSE,0,-0.3799999999999999,0.25
2022-07-20,4.74,-6.7,401,Yes,0.271729167,0.275989583,2,-0.1299999999999999,FALSE,0,-0.3799999999999999,0.25
2022-07-20,4.74,-6.7,402,No,0.183020833,0.159333333,2,-0.3799999999999999,FALSE,0,-0.3799999999999999,0
2022-07-20,4.74,-6.7,403,Yes,0.149041667,0.14615625,2,-0.1299999999999999,FALSE,0,-0.3799999999999999,0.25
2022-07-20,4.74,-6.7,404,Yes,0.28409375,0.28021875,2,-0.1299999999999999,FALSE,0,-0.3799999999999999,0.25
2022-07-20,4.74,-6.7,405,Yes,0.272854167,0.268885417,2,-0.1299999999999999,FALSE,0,-0.3799999999999999,0.25
2022-07-20,4.74,-6.7,406,No,0.1705625,0.1518125,2,-0.3799999999999999,FALSE,0,-0.3799999999999999,0
2022-07-20,4.74,-6.7,501,No,0.217802083,0.183364583,2,-0.3799999999999999,FALSE,0,-0.3799999999999999,0
2022-07-20,4.74,-6.7,502,Yes,0.305625,0.318541667,1,0.04999999999999982,FALSE,0,-0.20000000000000018,0.25
2022-07-20,4.74,-6.7,503,No,0.275427083,0.243239583,1,-0.20000000000000018,FALSE,0,-0.20000000000000018,0
2022-07-20,4.74,-6.7,504,No,0.17365625,0.149385417,2,-0.3799999999999999,FALSE,0,-0.3799999999999999,0
2022-07-20,4.74,-6.7,505,Yes,0.280489583,0.283947917,1,0.04999999999999982,FALSE,0,-0.20000000000000018,0.25
2022-07-20,4.74,-6.7,506,No,0.172822917,0.16540625,1,-0.20000000000000018,FALSE,0,-0.20000000000000018,0
2022-07-21,4.74,-6.9,102,Yes,0.264666667,0.281854167,1,0.07000000000000028,FALSE,0,-0.17999999999999972,0.25
2022-07-21,4.74,-6.9,106,Yes,0.227020833,0.260791667,1,0.07000000000000028,FALSE,0,-0.17999999999999972,0.25
2022-07-21,4.74,-6.9,201,Yes,0.1903125,0.192822917,1,0.07000000000000028,FALSE,0,-0.17999999999999972,0.25
2022-07-21,4.74,-6.9,202,Yes,0.2251875,0.244572917,1,0.07000000000000028,FALSE,0,-0.17999999999999972,0.25
2022-07-21,4.74,-6.9,204,Yes,0.200645833,0.229114583,1,0.07000000000000028,FALSE,0,-0.17999999999999972,0.25
2022-07-21,4.74,-6.9,205,Yes,0.187791667,0.224072917,1,0.07000000000000028,FALSE,0,-0.17999999999999972,0.25
2022-07-21,4.74,-6.9,206,Yes,0.154572917,0.169135417,1,0.07000000000000028,FALSE,0,-0.17999999999999972,0.25
2022-07-21,4.74,-6.9,301,Yes,0.337322917,0.368052083,1,0.07000000000000028,FALSE,0,-0.17999999999999972,0.25
2022-07-21,4.74,-6.9,302,Yes,0.19903125,0.20909375,1,0.07000000000000028,FALSE,0,-0.17999999999999972,0.25
2022-07-21,4.74,-6.9,305,Yes,0.337989583,0.352479167,1,0.07000000000000028,FALSE,0,-0.17999999999999972,0.25
2022-07-21,4.74,-6.9,502,Yes,0.318541667,0.345791667,1,0.07000000000000028,FALSE,0,-0.17999999999999972,0.25
2022-07-21,4.74,-6.9,503,Yes,0.243239583,0.28984375,1,0.07000000000000028,FALSE,0,-0.17999999999999972,0.25
2022-07-21,4.74,-6.9,505,Yes,0.283947917,0.32590625,1,0.07000000000000028,FALSE,0,-0.17999999999999972,0.25
2022-07-21,4.74,-6.9,506,Yes,0.16540625,0.17815625,1,0.07000000000000028,FALSE,0,-0.17999999999999972,0.25
2022-07-22,4.74,-7.08,101,No,0.179375,0.175885417,3,-0.20999999999999996,TRUE,0.17999999999999972,-0.3899999999999997,0
2022-07-22,4.74,-7.08,102,No,0.281854167,0.3020625,1,0.11000000000000032,TRUE,0.17999999999999972,-0.0699999999999994,0
2022-07-22,4.74,-7.08,103,No,0.154947917,0.152739583,3,-0.20999999999999996,TRUE,0.17999999999999972,-0.3899999999999997,0
2022-07-22,4.74,-7.08,104,Yes,0.2720625,0.3203125,1,0.3600000000000003,TRUE,0.17999999999999972,-0.0699999999999994,0.25
2022-07-22,4.74,-7.08,105,No,0.106302083,0.116020833,1,0.11000000000000032,TRUE,0.17999999999999972,-0.0699999999999994,0
2022-07-22,4.74,-7.08,106,No,0.260791667,0.211572917,3,-0.20999999999999996,TRUE,0.17999999999999972,-0.3899999999999997,0
2022-07-22,4.74,-7.08,201,No,0.192822917,0.191104167,3,-0.20999999999999996,TRUE,0.17999999999999972,-0.3899999999999997,0
2022-07-22,4.74,-7.08,202,No,0.244572917,0.24059375,3,-0.20999999999999996,TRUE,0.17999999999999972,-0.3899999999999997,0
2022-07-22,4.74,-7.08,203,No,0.212833333,0.245979167,1,0.11000000000000032,TRUE,0.17999999999999972,-0.0699999999999994,0
2022-07-22,4.74,-7.08,204,Yes,0.229114583,0.26846875,3,0.040000000000000036,TRUE,0.17999999999999972,-0.3899999999999997,0.25
2022-07-22,4.74,-7.08,205,Yes,0.224072917,0.259708333,3,0.040000000000000036,TRUE,0.17999999999999972,-0.3899999999999997,0.25
2022-07-22,4.74,-7.08,206,No,0.169135417,0.169625,3,-0.20999999999999996,TRUE,0.17999999999999972,-0.3899999999999997,0
2022-07-22,4.74,-7.08,301,No,0.368052083,0.354145833,3,-0.20999999999999996,TRUE,0.17999999999999972,-0.3899999999999997,0
2022-07-22,4.74,-7.08,302,Yes,0.20909375,0.24534375,1,0.3600000000000003,TRUE,0.17999999999999972,-0.0699999999999994,0.25
2022-07-22,4.74,-7.08,303,Yes,0.338552083,0.33525,3,0.040000000000000036,TRUE,0.17999999999999972,-0.3899999999999997,0.25
2022-07-22,4.74,-7.08,304,No,0.168166667,0.211572917,1,0.11000000000000032,TRUE,0.17999999999999972,-0.0699999999999994,0
2022-07-22,4.74,-7.08,305,No,0.352479167,0.358510417,1,0.11000000000000032,TRUE,0.17999999999999972,-0.0699999999999994,0
2022-07-22,4.74,-7.08,306,No,0.27853125,0.300302083,1,0.11000000000000032,TRUE,0.17999999999999972,-0.0699999999999994,0
2022-07-22,4.74,-7.08,401,Yes,0.275989583,0.296947917,3,0.040000000000000036,TRUE,0.17999999999999972,-0.3899999999999997,0.25
2022-07-22,4.74,-7.08,402,No,0.159333333,0.15571875,3,-0.20999999999999996,TRUE,0.17999999999999972,-0.3899999999999997,0
2022-07-22,4.74,-7.08,403,Yes,0.14615625,0.162677083,1,0.3600000000000003,TRUE,0.17999999999999972,-0.0699999999999994,0.25
2022-07-22,4.74,-7.08,404,Yes,0.28021875,0.291052083,3,0.040000000000000036,TRUE,0.17999999999999972,-0.3899999999999997,0.25
2022-07-22,4.74,-7.08,405,Yes,0.268885417,0.303958333,1,0.3600000000000003,TRUE,0.17999999999999972,-0.0699999999999994,0.25
2022-07-22,4.74,-7.08,406,No,0.1518125,0.151260417,3,-0.20999999999999996,TRUE,0.17999999999999972,-0.3899999999999997,0
2022-07-22,4.74,-7.08,501,No,0.183364583,0.1764375,3,-0.20999999999999996,TRUE,0.17999999999999972,-0.3899999999999997,0
2022-07-22,4.74,-7.08,502,No,0.345791667,0.365625,1,0.11000000000000032,TRUE,0.17999999999999972,-0.0699999999999994,0
2022-07-22,4.74,-7.08,503,Yes,0.28984375,0.280375,3,0.040000000000000036,TRUE,0.17999999999999972,-0.3899999999999997,0.25
2022-07-22,4.74,-7.08,504,No,0.149385417,0.15503125,3,-0.20999999999999996,TRUE,0.17999999999999972,-0.3899999999999997,0
2022-07-22,4.74,-7.08,505,Yes,0.32590625,0.36396875,1,0.3600000000000003,TRUE,0.17999999999999972,-0.0699999999999994,0.25
2022-07-22,4.74,-7.08,506,Yes,0.17815625,0.205739583,3,0.040000000000000036,TRUE,0.17999999999999972,-0.3899999999999997,0.25
2022-07-23,4.92,-6.97,102,Yes,0.3020625,0.293666667,2,-0.07000000000000028,FALSE,0,-0.3200000000000003,0.25
2022-07-23,4.92,-6.97,104,Yes,0.3203125,0.323677083,2,-0.07000000000000028,FALSE,0,-0.3200000000000003,0.25
2022-07-23,4.92,-6.97,105,Yes,0.116020833,0.137697917,2,-0.07000000000000028,FALSE,0,-0.3200000000000003,0.25
2022-07-23,4.92,-6.97,203,Yes,0.245979167,0.246010417,2,-0.07000000000000028,FALSE,0,-0.3200000000000003,0.25
2022-07-23,4.92,-6.97,302,Yes,0.24534375,0.27978125,2,-0.07000000000000028,FALSE,0,-0.3200000000000003,0.25
2022-07-23,4.92,-6.97,304,Yes,0.211572917,0.24909375,2,-0.07000000000000028,FALSE,0,-0.3200000000000003,0.25
2022-07-23,4.92,-6.97,305,Yes,0.358510417,0.352833333,2,-0.07000000000000028,FALSE,0,-0.3200000000000003,0.25
2022-07-23,4.92,-6.97,306,Yes,0.300302083,0.302052083,2,-0.07000000000000028,FALSE,0,-0.3200000000000003,0.25
2022-07-23,4.92,-6.97,403,Yes,0.162677083,0.2004375,2,-0.07000000000000028,FALSE,0,-0.3200000000000003,0.25
2022-07-23,4.92,-6.97,405,Yes,0.303958333,0.294041667,2,-0.07000000000000028,FALSE,0,-0.3200000000000003,0.25
2022-07-23,4.92,-6.97,502,Yes,0.365625,0.35428125,2,-0.07000000000000028,FALSE,0,-0.3200000000000003,0.25
2022-07-23,4.92,-6.97,505,Yes,0.36396875,0.34503125,2,-0.07000000000000028,FALSE,0,-0.3200000000000003,0.25
2022-07-25,4.92,-7.29,101,No,0.175885417,0.180635417,2,-0.03000000000000025,TRUE,0.21999999999999975,-0.25,0
2022-07-25,4.92,-7.29,102,No,0.293666667,0.293885417,2,-0.03000000000000025,TRUE,0.21999999999999975,-0.25,0
2022-07-25,4.92,-7.29,103,No,0.152739583,0.155333333,2,-0.03000000000000025,TRUE,0.21999999999999975,-0.25,0
2022-07-25,4.92,-7.29,104,Yes,0.323677083,0.339697917,1,0.3799999999999999,TRUE,0.20999999999999996,-0.08000000000000007,0.25
2022-07-25,4.92,-7.29,105,No,0.137697917,0.153708333,2,-0.03000000000000025,TRUE,0.21999999999999975,-0.25,0
2022-07-25,4.92,-7.29,106,No,0.211572917,0.21365625,1,0.1299999999999999,TRUE,0.20999999999999996,-0.08000000000000007,0
2022-07-25,4.92,-7.29,201,No,0.191104167,0.192739583,2,-0.03000000000000025,TRUE,0.21999999999999975,-0.25,0
2022-07-25,4.92,-7.29,202,No,0.24059375,0.244010417,2,-0.03000000000000025,TRUE,0.21999999999999975,-0.25,0
2022-07-25,4.92,-7.29,203,No,0.246010417,0.254447917,2,-0.03000000000000025,TRUE,0.21999999999999975,-0.25,0
2022-07-25,4.92,-7.29,204,No,0.26846875,0.291604167,2,-0.03000000000000025,TRUE,0.21999999999999975,-0.25,0
2022-07-25,4.92,-7.29,205,No,0.259708333,0.273447917,2,-0.03000000000000025,TRUE,0.21999999999999975,-0.25,0
2022-07-25,4.92,-7.29,206,No,0.169625,0.161541667,1,0.1299999999999999,TRUE,0.20999999999999996,-0.08000000000000007,0
2022-07-25,4.92,-7.29,301,Yes,0.354145833,0.38075,2,0.21999999999999975,TRUE,0.21999999999999975,-0.25,0.25
2022-07-25,4.92,-7.29,302,No,0.27978125,0.274833333,2,-0.03000000000000025,TRUE,0.21999999999999975,-0.25,0
2022-07-25,4.92,-7.29,303,No,0.33525,0.332833333,1,0.1299999999999999,TRUE,0.20999999999999996,-0.08000000000000007,0
2022-07-25,4.92,-7.29,304,No,0.24909375,0.298125,2,-0.03000000000000025,TRUE,0.21999999999999975,-0.25,0
2022-07-25,4.92,-7.29,305,Yes,0.352833333,0.363572917,2,0.21999999999999975,TRUE,0.21999999999999975,-0.25,0.25
2022-07-25,4.92,-7.29,306,No,0.302052083,0.338697917,2,-0.03000000000000025,TRUE,0.21999999999999975,-0.25,0
2022-07-25,4.92,-7.29,401,No,0.296947917,0.29934375,1,0.1299999999999999,TRUE,0.20999999999999996,-0.08000000000000007,0
2022-07-25,4.92,-7.29,402,No,0.15571875,0.15853125,2,-0.03000000000000025,TRUE,0.21999999999999975,-0.25,0
2022-07-25,4.92,-7.29,403,No,0.2004375,0.191541667,2,-0.03000000000000025,TRUE,0.21999999999999975,-0.25,0
2022-07-25,4.92,-7.29,404,No,0.291052083,0.283697917,1,0.1299999999999999,TRUE,0.20999999999999996,-0.08000000000000007,0
2022-07-25,4.92,-7.29,405,No,0.294041667,0.294572917,1,0.1299999999999999,TRUE,0.20999999999999996,-0.08000000000000007,0
2022-07-25,4.92,-7.29,406,No,0.151260417,0.162416667,2,-0.03000000000000025,TRUE,0.21999999999999975,-0.25,0
2022-07-25,4.92,-7.29,501,No,0.1764375,0.1778125,2,-0.03000000000000025,TRUE,0.21999999999999975,-0.25,0
2022-07-25,4.92,-7.29,502,No,0.35428125,0.3673125,2,-0.03000000000000025,TRUE,0.21999999999999975,-0.25,0
2022-07-25,4.92,-7.29,503,No,0.280375,0.2873125,1,0.1299999999999999,TRUE,0.20999999999999996,-0.08000000000000007,0
2022-07-25,4.92,-7.29,504,No,0.15503125,0.18496875,2,-0.03000000000000025,TRUE,0.21999999999999975,-0.25,0
2022-07-25,4.92,-7.29,505,Yes,0.34503125,0.362135417,2,0.21999999999999975,TRUE,0.21999999999999975,-0.25,0.25
2022-07-25,4.92,-7.29,506,No,0.205739583,0.233229167,2,-0.03000000000000025,TRUE,0.21999999999999975,-0.25,0
2022-07-26,5.13,-7.16,104,Yes,0.339697917,0.335614583,1,0.08999999999999986,TRUE,0.009999999999999787,-0.16999999999999993,0.25
2022-07-26,5.13,-7.16,106,Yes,0.21365625,0.260822917,1,0.08999999999999986,TRUE,0.009999999999999787,-0.16999999999999993,0.25
2022-07-26,5.13,-7.16,206,Yes,0.161541667,0.17178125,1,0.08999999999999986,TRUE,0.009999999999999787,-0.16999999999999993,0.25
2022-07-26,5.13,-7.16,303,Yes,0.332833333,0.354979167,1,0.08999999999999986,TRUE,0.009999999999999787,-0.16999999999999993,0.25
2022-07-26,5.13,-7.16,401,Yes,0.29934375,0.343208333,1,0.08999999999999986,TRUE,0.009999999999999787,-0.16999999999999993,0.25
2022-07-26,5.13,-7.16,404,Yes,0.283697917,0.306010417,1,0.08999999999999986,TRUE,0.009999999999999787,-0.16999999999999993,0.25
2022-07-26,5.13,-7.16,405,Yes,0.294572917,0.324947917,1,0.08999999999999986,TRUE,0.009999999999999787,-0.16999999999999993,0.25
2022-07-26,5.13,-7.16,503,Yes,0.2873125,0.328385417,1,0.08999999999999986,TRUE,0.009999999999999787,-0.16999999999999993,0.25
2022-07-27,5.14,-7.32,101,No,0.180635417,0.174635417,2,-0.2699999999999996,FALSE,0,-0.2699999999999996,0
2022-07-27,5.14,-7.32,102,No,0.293885417,0.274083333,2,-0.2699999999999996,FALSE,0,-0.2699999999999996,0
2022-07-27,5.14,-7.32,103,No,0.155333333,0.1518125,2,-0.2699999999999996,FALSE,0,-0.2699999999999996,0
2022-07-27,5.14,-7.32,104,No,0.335614583,0.325854167,1,-0.1299999999999999,FALSE,0,-0.1299999999999999,0
2022-07-27,5.14,-7.32,105,No,0.153708333,0.11865625,2,-0.2699999999999996,FALSE,0,-0.2699999999999996,0
2022-07-27,5.14,-7.32,106,No,0.260822917,0.247072917,1,-0.1299999999999999,FALSE,0,-0.1299999999999999,0
2022-07-27,5.14,-7.32,201,No,0.192739583,0.181114583,2,-0.2699999999999996,FALSE,0,-0.2699999999999996,0
2022-07-27,5.14,-7.32,202,No,0.244010417,0.222822917,2,-0.2699999999999996,FALSE,0,-0.2699999999999996,0
2022-07-27,5.14,-7.32,203,No,0.254447917,0.21046875,2,-0.2699999999999996,FALSE,0,-0.2699999999999996,0
2022-07-27,5.14,-7.32,204,No,0.291604167,0.284385417,1,-0.1299999999999999,FALSE,0,-0.1299999999999999,0
2022-07-27,5.14,-7.32,205,No,0.273447917,0.228677083,2,-0.2699999999999996,FALSE,0,-0.2699999999999996,0
2022-07-27,5.14,-7.32,206,No,0.17178125,0.171364583,1,-0.1299999999999999,FALSE,0,-0.1299999999999999,0
2022-07-27,5.14,-7.32,301,No,0.38075,0.344895833,2,-0.2699999999999996,FALSE,0,-0.2699999999999996,0
2022-07-27,5.14,-7.32,302,No,0.274833333,0.242322917,2,-0.2699999999999996,FALSE,0,-0.2699999999999996,0
2022-07-27,5.14,-7.32,303,No,0.354979167,0.34871875,1,-0.1299999999999999,FALSE,0,-0.1299999999999999,0
2022-07-27,5.14,-7.32,304,No,0.298125,0.227208333,2,-0.2699999999999996,FALSE,0,-0.2699999999999996,0
2022-07-27,5.14,-7.32,305,No,0.363572917,0.3334375,2,-0.2699999999999996,FALSE,0,-0.2699999999999996,0
2022-07-27,5.14,-7.32,306,No,0.338697917,0.284052083,2,-0.2699999999999996,FALSE,0,-0.2699999999999996,0
2022-07-27,5.14,-7.32,401,No,0.343208333,0.337708333,1,-0.1299999999999999,FALSE,0,-0.1299999999999999,0
2022-07-27,5.14,-7.32,402,No,0.15853125,0.15315625,2,-0.2699999999999996,FALSE,0,-0.2699999999999996,0
2022-07-27,5.14,-7.32,403,No,0.191541667,0.153583333,2,-0.2699999999999996,FALSE,0,-0.2699999999999996,0
2022-07-27,5.14,-7.32,404,No,0.306010417,0.301479167,1,-0.1299999999999999,FALSE,0,-0.1299999999999999,0
2022-07-27,5.14,-7.32,405,No,0.324947917,0.3103125,1,-0.1299999999999999,FALSE,0,-0.1299999999999999,0
2022-07-27,5.14,-7.32,406,No,0.162416667,0.14915625,2,-0.2699999999999996,FALSE,0,-0.2699999999999996,0
2022-07-27,5.14,-7.32,501,No,0.1778125,0.172166667,2,-0.2699999999999996,FALSE,0,-0.2699999999999996,0
2022-07-27,5.14,-7.32,502,No,0.3673125,0.3268125,2,-0.2699999999999996,FALSE,0,-0.2699999999999996,0
2022-07-27,5.14,-7.32,503,No,0.328385417,0.315395833,1,-0.1299999999999999,FALSE,0,-0.1299999999999999,0
2022-07-27,5.14,-7.32,504,No,0.18496875,0.149958333,2,-0.2699999999999996,FALSE,0,-0.2699999999999996,0
